id,genre,track_name,artist_name,valence,energy
1LXW6FLocuiLGgRaPceIpx,folk,Dearheart,Dear Reader,0.305,0.59
14Zdkq8duIwDKJKqJkR3ZU,folk,Charon,Keaton Henson,0.167,0.402
60yAKwBX4c3hm4uubwzvD2,folk,Home Again,Michael Kiwanuka,0.269,0.373
2xYlyywNgefLCRDG8hlxZq,folk,"Take Me Home, Country Roads - Rerecorded",John Denver,0.546,0.43
4ZX0b5Ry0xKlX5frZIoUzv,folk,For You,Tin Sparrow,0.351,0.663
0QAZgZkHYERH1rYN3u8Gci,folk,If You Could Read My Mind,Gordon Lightfoot,0.223,0.24
51MFsMimXpHaKMwBsfzvfI,folk,Magpie,Beth Orton,0.373,0.61
1VdZ0vKfR5jneCmWIUAMxK,folk,The A Team,Ed Sheeran,0.407,0.289
6rERwmVnFBY3qHbwZlw4Kp,folk,Sudden Elevation,Ólöf Arnalds,0.207,0.107
6pav0KCJLInt6cjZuVJBI0,folk,Crucify Your Mind,Rodríguez,0.624,0.547
0an4dQi2CHPYFealdFQ5yA,folk,Burgh Island,Ben Howard,0.0749,0.19
1AnyjGWJuh3PdDZJA0UrOp,folk,Half Moon,Blind Pilot,0.43,0.534
36vT3fiM2W5pDLk679bb2E,folk,Love Thine Enemy,Cass McCombs,0.711,0.712
23R13fn8Jvqf1QcnHeB0EA,folk,The Plains / Bitter Dancer,Fleet Foxes,0.0561,0.37
2LI5vZrnjTHDsxAln9HS1L,folk,Paranoia in B Major,The Avett Brothers,0.386,0.556
5DR0rzOMao8PN8TqJuYw08,folk,While You Were Sleeping,Elvis Perkins,0.232,0.553
1pcRBBcn6cW7wlKaTwFDun,folk,Golden Thread (feat. Matt Corby),Passenger,0.261,0.402
4IUnMDrG4u0Z4sQRElWIzj,folk,Give A Little Love,Noah And The Whale,0.308,0.403
4VJrTc5QPr13zgkwxaTjjN,folk,Little Boxes,Pete Seeger,0.783,0.194
27v2g1E6L8PviA51pze7gk,folk,We Don't Eat - Acoustic Version,James Vincent McMorrow,0.389,0.299
641kdZeA0XAKjtQ77qPYzp,folk,Love And Some Verses,Iron & Wine,0.511,0.423
5g6QHlE01E69wL99ny45x3,folk,King of the World,First Aid Kit,0.523,0.753
1xXLNhxX57cZqLsDPlKZpc,folk,The Walls Are Coming Down,Fanfarlo,0.279,0.74
2dX60dP0pYSbXh9fttIPdd,folk,When We Fall In,Sean Hayes,0.331,0.265
1umKFpJdXDtquGCz4oBVDJ,folk,Windows Are Rolled Down,Amos Lee,0.541,0.605
1Dq7TUIkdtsqJ65fxiIn6i,folk,Volunteers,Megafaun,0.617,0.746
4lUOzUTDzuvuAtCnpFxVz5,folk,Ghost Woman Blues,The Low Anthem,0.215,0.191
3ABYGT6fB6ocDDYZ7vj4lj,folk,Sounds Like Hallelujah,The Head And The Heart,0.258,0.395
0Kl6MoQqbE2brrpdWcXrNe,folk,Where Have All the Flowers Gone? - Live,Pete Seeger,0.214,0.104
33Oy19lt4psjMPi6AnKL2f,folk,Killing for Love,Various Artists,0.529,0.613
0RC0i4p56KeaES8iyPfC79,folk,She Lit A Fire,Lord Huron,0.437,0.734
1U1GtaJeYwGsPgqV9Me5bb,folk,Hold You in My Arms,Ray LaMontagne,0.577,0.321
2AlhagDeOuRTZMRg89YQJl,folk,Beggars' Guild,Roadkill Ghost Choir,0.103,0.782
2yqbORIwuQWkwaLPcgOy3F,folk,Victory,Trampled by Turtles,0.563,0.717
1Er5JMNcguoBMFXxwZ7BWH,folk,White Winter Hymnal,Fleet Foxes,0.649,0.534
4ijw7fy7LDYMZDqt6SGWIB,folk,Girl from the North Country,Johnny Cash,0.3,0.323
2l80IeUjtxF3etATjI8nPu,folk,One Hundred Million Years,M. Ward,0.633,0.296
7shVwhUdVbHpykOfbzvDc1,folk,A Case of You,Joni Mitchell,0.679,0.201
5cq7IxxCTwE1c58ckgELsc,folk,Far From Any Road,The Handsome Family,0.738,0.552
1OtgKfkArIaanXT140hSmQ,folk,Blue Skies,Noah And The Whale,0.38,0.627
3aX6cwaJg97tqhNG0ErHpO,folk,The Traveling Song,The Avett Brothers,0.716,0.8
202QyrB6Q3Kimsr7KqJut3,folk,Yet Again,Grizzly Bear,0.461,0.875
1tlXPa2eOmj64as5cTLDFY,folk,Blood Bank,Bon Iver,0.218,0.369
2mVthwgmeNFIcxkTZIzvyD,folk,All Wash Out,Edward Sharpe & The Magnetic Zeros,0.333,0.28
63OitVF8FEGoV2yEPvBxsu,folk,Truth,Amos Lee,0.754,0.668
56ptMHpMlRSIHGm2OeE9MK,folk,This Must Be the Place (Naïve Melody),The Lumineers,0.411,0.225
7dIfF8s2ZbMMfGl9waxmGP,folk,O' Be Joyful,Shovels & Rope,0.525,0.799
6oP7P2eCWQvXkFWD2oAw1c,forro,Qui Nem Jiló,Baião D4 / Rastapé,0.855,0.597
5VqRGZFLeHSmZzCwZe8TJv,forro,Forró de Sangue Novo,Various Artists,0.95,0.922
69d1rgPZaGRLJQ5PHdnoid,forro,Querer Bem,Trio Virgulino,0.845,0.636
6WYKcmVxLW4qHGdRUMjgSe,forro,Colo de Menina,Baião D4 / Rastapé,0.709,0.458
7sPROcPiwKfXr4X9OiSH4r,forro,Zeca Violeiro,Falamansa,0.894,0.556
538Vr9IFfbD06rBv4FFMWb,forro,Gostoso Demais (feat. Guadalupe),Dominguinhos,0.605,0.714
6qOvmZvGH2zBxj4pZeagnG,forro,É Linda Nossa História,Calcinha Preta,0.864,0.823
5plchMCaT5gnQrZdT5BmFX,forro,Tomorrow Vai Ser Bacana,Gilberto Gil,0.537,0.57
6FBLWUcYplq1C8HtepJBVH,forro,Se Renda - Live,Cavaleiros do Forró,0.851,0.812
3nFyKq6nPShsYrGDQUdLul,forro,Estrada De Caninde,Forro In The Dark,0.613,0.358
1223HeVt1vt6l7pvIr7WIA,forro,Falamansa Song,Falamansa,0.851,0.578
4t8aAmu1izliYElYEv8SOx,forro,Neblina da Paixão,Baião D4 / Rastapé,0.781,0.449
3BI54Wm0F0dAqRVGItGl8U,forro,É Gaia,Various Artists,0.941,0.954
6su80jnDKzbU8gBJu49Gsi,forro,Valsa Neném,Jackson Do Pandeiro,0.813,0.818
3q1I5MLZAcVgW8k5By3PfF,forro,Eu Vou te Ninar,Limão Com Mel,0.922,0.791
3doAsqVGWqbFeZI4oQjkg3,forro,Pot Pourri: Lindo Lago do Amor / Lembrança de Um Beijo,Menina do Céu,0.853,0.672
31LiyEjWmhDrcrSQ4yCCbS,forro,Enxugando Lagrimas,Forró do Muido,0.911,0.836
4jkUVnI4dE63CKc17I4gtM,forro,Tomara - Live,Alceu Valença,0.58,0.83
3jXOGnc0zBiWcpKUzhAtdj,forro,"Sonho De Papel / Cai, Cai Balão - Medley",Forroçacana,0.963,0.625
3Sg8aqH8nGwbD7OompKqlZ,forro,Agora Estou Sofrendo,Calcinha Preta,0.238,0.472
4TTRdjkUQ1MFj8x5dMNBFk,forro,Preciso do Teu Sorriso,Baião D4 / Rastapé,0.843,0.617
2VMw4fKhDyigIb3HeRAtgX,forro,Feira De Mangaio,Forro In The Dark,0.96,0.812
3nSfubdZ65JxVTU5op2VAu,forro,Negócio bom é de dois,Pé de Mulambo,0.963,0.926
7EHgPBNU9Gd0VDQqth7ide,forro,Quadro Negro,Jackson Do Pandeiro,0.941,0.682
2AGHTt3jRoO3mh6DMHuHdS,forro,Sete Meninas,Dominguinhos,0.967,0.81
3y6eWQ0nGQMUvz15Rie4cJ,forro,Quando Eu Te Vejo Eu Choro,Aviões do Forró,0.93,0.707
6cZ9fuWaM5fCtdiOZwqrxk,forro,Ajoelha E Chora Nenê,Banda Garota Safada,0.792,0.972
5eMJ2Vzm1HyvaASOAqH3id,forro,Fumacê,Baião D4 / Rastapé,0.711,0.679
0y8WJm7YHNGZSsmwJQLs7O,forro,Chalana,Bonde do Forró,0.361,0.419
2fJjpeiHwe0Z4uXNnMdPb6,forro,Sorte,Raiz Do Sana,0.893,0.705
1v7heFjEb3ofUyM9wxUrhk,forro,Bandido do Amor,Calcinha Preta,0.798,0.81
30bK5pP3HYwpmA4i7jxbSl,forro,Forró em Limoeiro/ Sebastiana/ O Canto da Ema,Baião D4 / Rastapé,0.916,0.702
5nqeffUtvAlhnSMTNkoSw8,forro,Correndo Atrás de Mim,Various Artists,0.965,0.939
5u8vhCaxI2B5coBtRJtBrp,forro,Versos Sinceros,Baião D4 / Rastapé,0.806,0.617
14q8HRl1ZvOxFPdwHWTtOY,forro,Desaforo,Falamansa,0.965,0.602
0EXhgSK7WhHFDWLLcta3Xx,forro,Homem Perfeito (El Hombre Perfecto) (Ao Vivo),Banda Calypso,0.74,0.83
4SVvAqf7O5zKebWjYTNHK0,forro,FM Rebeldia - Live,Alceu Valença,0.519,0.803
4VTKeKAEaJxwcjzZmf5pOs,forro,Rádio De Pilha - Live,Cavaleiros do Forró,0.904,0.877
7jnOo6ljCIBxENTC3oFjPb,forro,Chupa Que É de Uva (Ao Vivo),Various Artists,0.819,0.899
5J1XX7NmScHmNRdH5KNdgM,forro,Asas,Falamansa,0.894,0.571
0r9mm1gIi4oUc4ZvhXJi38,forro,A Volta Da Asa Branca / São João Na Roça,Forro In The Dark,0.894,0.726
1NCjM2WIEyUp1m9zN9ztIU,forro,Que Amor É Esse,Forró do Muido,0.959,0.87
0Wycn9RnspyuedlLsu2FQZ,forro,Forró de Surubim,Jackson Do Pandeiro,0.973,0.651
7J3l8kzycdluePAQ8NAQ3e,forro,Quando a Noite Chegar,Limão Com Mel,0.413,0.737
1UqgBDKxhFOYjlyJEE301m,forro,Viver em Paz,Menina do Céu,0.893,0.699
0zeEoRA3va6uehthWjZ828,forro,Jogo de Palavra,Banda Magníficos,0.946,0.67
04jm9oS3Amd4jDwYwkrwEH,forro,Ana Bela,Trio Nordestino,0.931,0.672
40s9pZWnIot39Re7TFfFyK,forro,Forró Brecado,Airto Moreira,0.96,0.905
551TSzoPjBLm4KqLChjszw,forro,Vem Dançar,Bicho de Pé,0.908,0.591
6Koxj1m1dzphdadCQkj1jw,forro,Forró Do Quem Quer,Dominguinhos,0.972,0.856
24JEw6xMRLOH33slio3mOD,forro,Meu Encanto (Ao Vivo),Banda Calypso,0.634,0.891
5pnpHbJqcQ9qJVrLwXtW4V,forro,Desfaz As Malas,Various Artists,0.724,0.765
63HlwFRbKu5ZWNI9EYKng1,forro,Retrato Da Bahia,Cacau Com Leite,0.886,0.787
1zGf1GAPJIYdHWKvKbkS9J,forro,Meu Segredo É A Pegada,Leo Estakazero,0.898,0.952
5OpEs52AJwLO3tV2XfsqD0,forro,Boato,Raiz Do Sana,0.769,0.671
4dq6ycAEuzVt6WmBOlYV2Y,forro,Fede mas é gostoso,Various Artists,0.961,0.781
3N3JNcD0Jr5GZNMfhe01f3,forro,Cachaça Eu Te Amo,Bonde do Forró,0.89,0.85
5zATeaw3QeqvwdbQcMvi8R,forro,Mr. Sganzerla,Gilberto Gil,0.856,0.531
3bOvilf023jD1MTYw9r8vL,forro,Assum Preto,Forro In The Dark,0.708,0.36
4DWkf24Urw6Skx3FvBkR9E,forro,Frevo Mulher,Forroçacana,0.856,0.626
28DvPMQLZNShD2hDFuLu4N,forro,Chamego Bom,Trio Virgulino,0.861,0.602
278KHzLuQwzsU666grEiB8,forro,"Bola de Meia, Bola de Gude",Menina do Céu,0.804,0.813
3wyElammb2nsBW3C9fAkIk,forro,Xiquexique,Tom Zé,0.825,0.898
3hyc13s30N6whqHmgDiM3B,forro,Só Você Pode Salvar - Live,Cavaleiros do Forró,0.852,0.86
5leNczsXhWpc1LjMJfeyxv,forro,Insana Paixão,Forró do Muido,0.918,0.834
7k9WApaPspqnGvAzmQN4WO,forro,Declaração de Amor,Calcinha Preta,0.603,0.608
7xzyVBp1Hc4IzHCHoEQbGa,forro,Andar Com Fé,Menina do Céu,0.9,0.821
3NEJPh2TSrhew37L7qlnXA,forro,De Joelhos (Ao Vivo),Banda Calypso,0.293,0.45
3cG7gB66B0vrNdcaAvaOsQ,forro,Beijar no Meu Pé,Aviões do Forró,0.935,0.916
7hdoKFtMp3zo68GPKjKAiF,forro,Blind Faith,Gilberto Gil,0.207,0.299
4S1qLo7aWpC3lfEpJ9Ki6W,forro,Você Está Sumindo,Rita Ribeiro,0.963,0.518
6aCKJfo3Hd1QHDa2jyLFiD,forro,Minha Gata,Falamansa,0.823,0.532
6P8Mh5I0jtGLa0gJBwBuNu,forro,Só Fazendo Love,Various Artists,0.967,0.876
0VfvKSn8lp5fJsNxV3YEXh,forro,A Praia,Various Artists,0.772,0.935
4ZDVJ1aRiDQGESlPjgKaQm,forro,Cansado de Arriscar,Forró do Muido,0.909,0.842
1YP9MDdUMfV85r7TzgixOs,forro,Tenho Certeza,Various Artists,0.916,0.929
7C4bElnBesV3IW1rXQLIq8,forro,Represa do Querer,Dominguinhos,0.77,0.531
55R1N6GFULJWjFkABbmcIJ,forro,Fulô da Maravilha,Baião D4 / Rastapé,0.66,0.898
0tSWIVUGJycYjYealjBi02,forro,Pescador,Pé de Mulambo,0.546,0.527
3C6riHowFU9ucIOAWGf9hN,forro,Sem Você Eu Nada Sou,Trio Nordestino,0.746,0.55
6MAom7UZcwDceJp0rNF9tb,forro,Forró Lunar,Alceu Valença,0.67,0.717
7brRJQfRKOFd5PhYSBNAMZ,forro,Baby Doll,Calcinha Preta,0.594,0.477
1xua3wzXhLkcxAOXEZXoFB,forro,O Leaozinho (Little Lion),Meja,0.76,0.574
5QzSVGMTC9FbNR2Xrd8ZU5,forro,Coração sem Noção,Banda Garota Safada,0.756,0.967
3t0NbtdFkXyqaueiSxYXcw,forro,Forró e Paixão,Baião D4 / Rastapé,0.924,0.646
1GrLbtObIvUmQvGevGW9wi,forro,Obsessão,Various Artists,0.925,0.945
5wzUtAYUwVFJjuiuP4jxWW,forro,Bicho Maluco Beleza - Live,Alceu Valença,0.482,0.738
6AhuxzMcFUg3mhTS3WlWB5,forro,Levitar,Various Artists,0.723,0.96
14IJuHkqncNH3jEz7HG6DX,forro,Ardendo de Amor (Ao Vivo),Banda Calypso,0.897,0.852
5JsE5BnzLdkgadIedV4E8z,forro,Roendo Unha,Baião D4 / Rastapé,0.893,0.568
2s3AZd6z3T2dXRuOuFcfYb,forro,Morena Bela,Jackson Do Pandeiro,0.964,0.664
57FQHeyEsgTzoU3cWcixMA,forro,Sou Brabo,Banda Garota Safada,0.795,0.943
25fp3X3A3r4MuXERB40yT2,forro,Cadê o Sanfoneiro?,Bicho de Pé,0.964,0.749
28N1LmCVElQSrUo4ww4x5f,forro,Boiadeiro,Forro In The Dark,0.961,0.566
0fm9SAHRA1KIEITrdlr0mN,forro,Geral Saber,Various Artists,0.966,0.906
1P2cC0daWOoZWUjUYLfIgA,forro,Tem Mais Alguém?,Calcinha Preta,0.698,0.76
2PmcijVARmgyOcVbtZNsad,forro,Ai Se Eu Te Pego,Banda Garota Safada,0.782,0.957
0hUgbvETEX3vNrIpBemOOn,forro,Vem Morena,Dominguinhos,0.849,0.904
27ILOOVgs1rGCc7q7EINNA,forro,Doa a Quem Doer (Ao Vivo),Banda Calypso,0.958,0.84
1c6FJa9HCIn9YruMdh07I1,forro,Gostosão,Various Artists,0.645,0.923
5psThz6OtPQboQPvakrz0R,french,Ca Me Vexe,Mademoiselle K.,0.241,0.82
3GiUIlW3jVCzuqeWkyZsik,french,Lola rastaquouère,Serge Gainsbourg,0.83,0.446
5cwlOmStS0IdMEH0nAuXNO,french,Je dis aime,-M-,0.264,0.688
18IroeRcQyNRlJApbOP62H,french,Si seulement je pouvais lui manquer,Calogero,0.273,0.557
2MV1c9NmpRSsyH5DwTNlTU,french,Summertime,Stromae,0.467,0.667
7Bt2owtF42ZeyXd8QE6cL1,french,Ma préférence,Julien Clerc,0.31,0.383
440iyMXx1XUAvWgMmSgzzk,french,Ca c'est vraiment toi - Remasterisé En 2006,Téléphone,0.849,0.931
6jiUhLBjMV8ve9eORFDsi6,french,A toi,Joe Dassin,0.846,0.609
7sW1bzTfWS8UGNUiGTKr0o,french,Le plus beau du quartier,Carla Bruni,0.587,0.322
1hBMOQsj5MXVMgDlYdxMqc,french,C'est un gars,Édith Piaf,0.204,0.226
0kGyoMjBtcYbxC06HsiZSn,french,Les pieds dans le ruisseau,Jacques Brel,0.279,0.153
3VrUiizd4ZnudV96vyMkBp,french,Revoir Paris,Charles Trenet,0.425,0.119
782KngifUcBIOrifrVHITF,french,Mets pas celle-là,Sexion d'Assaut,0.646,0.879
1N9xrikuvAiOrg0VdE9l3V,french,La vie ne vaut rien,Alain Souchon,0.562,0.442
0zNMwL1RFQWkcYUPGTUFhs,french,Suzanne,Françoise Hardy,0.704,0.411
0Rjcr53FaHl8wIld7GFVRT,french,Je ne suis pas un héros,Daniel Balavoine,0.702,0.916
4d4Fgs8KH0gyDSdc7HuwBF,french,J'y suis jamais allé,Yann Tiersen,0.811,0.368
6IdK4V1a1MKx34ffGgdx2r,french,Voilà l'été,Les Négresses Vertes,0.793,0.842
41CFzRHUEOdbf0bUOd3PN2,french,Je veux,Zaz,0.719,0.873
26u5PDweAFbNVvHiFNNWwv,french,Déshabillez-moi,Juliette Gréco,0.478,0.294
2EifYrFVMyUrNCOz1esOVx,french,Tombé sous le charme,Christophe Maé,0.841,0.748
1wViYNbPaHBXdC4hZoJ0R3,french,Beau malheur,Emmanuel Moire,0.542,0.706
45ST6nIjS1EzdEveKk5xps,french,Notre Dame de Paris,Édith Piaf,0.547,0.253
1YgdT3HFIo6APsKFqY38K6,french,Mes emmerdes,Charles Aznavour,0.539,0.627
3NOl0QdvERQDQMGIPU6NCh,french,Verseau,Cœur De Pirate,0.862,0.74
3vTgQBHiLsJ40XpQlQxlhG,french,Je danse le Mia,IAM,0.578,0.785
3RlLkXrj3iRDQRmTWNznB6,french,NUITS FAUVES,Fauve,0.541,0.728
7c9vYlJ5NeMsz7oO2XzHlE,french,Les Etoiles,Melody Gardot,0.57,0.317
6u0V2dBGoXUGGGSw37L0oS,french,Éducation sentimentale,Maxime Le Forestier,0.682,0.229
1EDQN7WMV9En0OhQuLBO6P,french,Double je - Remix,Christophe Willem,0.74,0.563
3pWBtajUyESxMhyxWD78zR,french,J'ai dix ans,Alain Souchon,0.672,0.276
0bdPQOFYpNqiGHe6yWzvcy,french,L'Amérique,Joe Dassin,0.93,0.74
12QAs5Wq4jvGxvnQ9UpJF7,french,Elle me dit,MIKA,0.462,0.766
0MyY4WcN7DIfbSmp5yej5z,french,Da Funk,Daft Punk,0.892,0.7
2zwwRsyeR2OkWY2dhYEAVJ,french,Quand On A Que L'amour,Jacques Brel,0.523,0.264
1th7V9gvSNZpNFRlcaiPHP,french,Le banquet,Yann Tiersen,0.574,0.396
5NsOnvpjvH9sCz8TyVOmOz,french,Désolé,Sexion d'Assaut,0.677,0.482
4GwiwbztfvtXizSHpEErIQ,french,Ton invitation,Louise Attaque,0.614,0.582
5Ul3AX7h95zagXPXR1JhbS,french,Je Ne Sais Pas,Joyce Jonathan,0.838,0.453
0JjLP9Wxv0kXwGCLiiVdMm,french,Circus,Mélanie Laurent,0.335,0.289
2LQMzLeZU2GyMVR7aqN11w,french,Je Me Suis Fait Tout Petit,Georges Brassens,0.544,0.285
3cDSURJg6zPJg3UwDYEZe6,french,Dans la Merco Benz - Radio Edit,Benjamin Biolay,0.845,0.789
18ReHyO73VGlwKxZOSpytI,french,Plus bleu que tes yeux,Édith Piaf,0.436,0.23
0AKewzex4lRIxasCOxzAKX,french,Aux armes et caetera,Serge Gainsbourg,0.716,0.307
0BuWeg4wFfIeTjqtFh46A1,french,Toutes les nuits,Colonel Reyel,0.784,0.831
2KjipxTHIPtoHBNx7d81Ic,french,C’est la vie,Khaled,0.772,0.894
1Ol0hbA7EgKBAvzkrMHxol,french,Quelque Chose De Tennessee,Johnny Hallyday,0.383,0.406
4i7SuflHJsKPggv8uOFWDJ,french,Les bles,Jacques Brel,0.868,0.556
74yDV47Q7hpOluBpyvHUnS,french,Les Femmes C'Est Du Chinois,Serge Gainsbourg,0.446,0.256
2rfhFgdEUIG0BNaX4BbGmA,french,Je suis un homme,Zazie,0.504,0.672
7Ie84YBgPUjWM03kcyUWBb,french,Le métèque,Georges Moustaki,0.551,0.275
2NSRCbvV9CaRUN8zJauMOl,french,Capri c'est fini,Hervé Vilard,0.804,0.487
4WnEirPtoKkKT11VXJF72O,french,La valse des monstres,Yann Tiersen,0.921,0.278
71yCMlsD6qbD7NmNUEoVNR,french,Ca plane pour moi,Plastic Bertrand,0.845,0.943
2Oaw2k7AcoQqIOpbGrIiw3,french,Ta Main,Grégoire,0.527,0.554
2YqJtf70He3fRyMixKLp8J,french,La Java Bleue,Various Artists,0.881,0.481
1dTly3vKKDem0joww9Aar0,french,Les trois cloches,Édith Piaf,0.172,0.443
5EtICTQOrZx2lSOZEQXdXD,french,Hypernuit,Bertrand Belin,0.701,0.532
1JzVqNkx9nXBxZS0vNsKZx,french,"Et moi, et moi, et moi",Jacques Dutronc,0.83,0.667
28ZktohmnngWZqSa581Qt6,french,Les comédiens,Charles Aznavour,0.859,0.47
1HOtCYTuOCISpTn9cW6fcz,french,Ma philosophie,Amel Bent,0.45,0.724
2hJeAUgDrN2vCILhpXuj0V,french,J'veux du soleil,Au P'Tit Bonheur,0.879,0.7
5XW0ql5hQb2KhAWj5FO0zp,french,Chanson De Maglia,Serge Gainsbourg,0.232,0.224
48zk9oD260EramgTTcsHh6,french,La lettre,Renan Luce,0.972,0.56
6BAtHDZFdM7UkpGZsyBvQI,french,Saint-Laurent,Cœur De Pirate,0.228,0.507
4IOWZmBVc0GqfuoQcAkirT,french,Problèmes d'adultes,Sexion d'Assaut,0.501,0.66
4Oy3IX5HQRSTJNeUG425MB,french,Dès que j'te vois,Vanessa Paradis,0.523,0.741
4858I1hvKDTMxqlls0rkEv,french,Toujours,Zaz,0.889,0.882
0SNn2TnRkvkQfYMY3vfD4z,french,La vie en rose,Yves Montand,0.244,0.127
56A3akS768ZzQA6zkGZ13n,french,En t'attendant,Mélanie Laurent,0.412,0.434
4JSBfXhgPkpdprAVafbTE3,french,Mistral gagnant,Renaud,0.393,0.368
2F83tRIIRWaEedaOQpdLUZ,french,J'avais pas les mots,La Fouine,0.617,0.749
14OcoaEMZRwYW9USgodVye,french,Tous les garçons et les filles - Slow,Various Artists,0.887,0.414
0MOXq3Fg8y3HtFGT1qLH40,french,Je l'aime à mourir - Live from Paris,Shakira,0.22,0.579
4xsC6OwksHLebqxEFkWYhx,french,Amoureux solitaires,Lio,0.834,0.799
2zcA12hbY14keqQIlaPAQY,french,Moi... Lolita - Single Version,Alizée,0.577,0.841
4nZzwGvWRuyauiErMKX9Mm,french,Et alors !,Shy'm,0.365,0.848
2Wd4Yu2RtYZjSmzLLaghNZ,french,Le téléphone pleure,Claude François,0.43,0.482
7pVdutDGxvYYqQTCER16sl,french,Ciel de lit,Brigitte Bardot,0.962,0.518
7E2erlBWnL0ihxbC7Vgdok,french,La chanson de Prévert,Serge Gainsbourg,0.523,0.269
73O15OI7KZXrLdsjCbY9aq,french,Ne partons pas fâchés,Raphaël,0.67,0.82
3IM7zXywZ6sRTtkRjRLxJ8,french,La terre est ronde,Orelsan,0.633,0.675
2r0XjZHB0kKlC04iS1ZwZx,french,"Fais pas ci, fais pas ça",Jacques Dutronc,0.776,0.733
0nCFz10Ho0HgDDKkilrriA,french,Oh La La,Brigitte,0.548,0.678
5AkwObmYJfSZchpZYirTiu,french,J'ai demandé a la lune,Indochine,0.624,0.626
2l92zwWev2aUbbGKEqpHw6,french,Amoureuse,Véronique Sanson,0.453,0.445
3sKME7b51kyA65kPIxZlbb,french,Cette journée,Zaz,0.771,0.722
4HzVNhvNTZwhK0zBiDFG7q,french,C'est à Hambourg,Édith Piaf,0.471,0.263
2f7IFANgbXsqoxEfSRpNE5,french,Comme un boomerang,Étienne Daho,0.562,0.689
1L1YJomThEwKieouoXGlk2,french,Rue de la Paix,Zazie,0.6,0.463
441lLH0Powp4oDOHKTTne3,french,Je ne veux qu'elle,Marc Lavoine,0.462,0.621
1HCgiisVYMZDv1IbKcpLWT,french,Le Chat du Café des Artistes,Charlotte Gainsbourg,0.217,0.492
3hOFuhQ9irpUOyp7VJUviR,french,Les Feuilles Mortes,Juliette Gréco,0.231,0.382
6aV2qifrzZkfT2PW3gsWDE,french,J'ai encore rêvé d'elle,Il Etait Une Fois,0.193,0.274
2k7ysbG2zy03fCZOax5HjJ,funk,The Cisco Kid,War,0.961,0.858
0mLAgHQP1BOkoHhDu622BQ,funk,Get Down On It,Kool & The Gang,0.966,0.646
1OO2Fp9PsnaayiekeXuGJX,funk,Tell Me Something Good,Rufus & Chaka Khan,0.757,0.546
62W5VouctXG9jggZdHaEi1,funk,Livin' It Up,Mandrill,0.639,0.612
5hWLHFSmomXmeTXEE478My,funk,Mary Jane,Rick James,0.881,0.82
6OBeM4d4RGzxcMphQVSgED,funk,Love Rollercoaster,Ohio Players,0.491,0.889
3O74zfxMcavmMSfoHk5OZW,funk,A Chance For Peace,Lonnie Liston Smith,0.963,0.691
06ObEGGlc8iwNI3vmtRm1s,funk,Standing On The Verge Of Getting It On,Funkadelic,0.757,0.777
0nyrltZrQGAJMBZc1bYvuQ,funk,Get Up Offa That Thing,James Brown,0.8,0.664
3T2CGUAb3plUAE1O4C8St9,funk,Freak U,Nils Landgren Funk Unit,0.799,0.598
1bYBLZUHKK0m93qZ4cMWJC,funk,Play That Funky Music,Wild Cherry,0.901,0.87
15Q2Tp792e30i2AfJmGwYz,funk,Let's Do Funk,Strokeland Superband,0.833,0.716
4Gg7js0Xz6yvnTc3QkWkTu,funk,Shake Your Rump To The Funk,The Bar-Kays,0.784,0.907
0tIUC7pNotlR2fxrpNcEMb,funk,Diggin' On James Brown,Tower Of Power,0.886,0.641
6jMpvxSOhGirrDniVBqEjH,funk,Reach Out,George Duke,0.917,0.64
5W5FVsgGCe3T9nIMkiXqNo,funk,Sing a Song,"Earth, Wind & Fire",0.969,0.698
2TrNXQBxFEv7xqeOaJwPyS,funk,Hot Damn! (feat. John McCallum),The Haggis Horns,0.867,0.825
7kQlRwniTCGhVny4V5whXZ,funk,Hot Pants... I'm Coming I'm Coming,Various Artists,0.886,0.739
2fEdBCtMRLHJ53fB7hQVpR,funk,Soul With A Capital 'S',Tower Of Power,0.815,0.972
0BRETWVsgLUOyuw1GQdhiG,funk,Fire on the Bayou,The Meters,0.975,0.61
4dwrL3Z5U2RZ6MZiKE2PgL,funk,Superstition,Stevie Wonder,0.863,0.751
1PkMWk02bzigX3neSBa5we,funk,Watermelon Man,The J.B.'s,0.85,0.576
1uxzFavoQSzR6NhzeSbHdM,funk,I Wanna Be Your Lover - Single Version,Prince,0.833,0.442
3pInAc8KCHwv0kEEiamZtu,funk,Working Woman,Gizelle Smith,0.875,0.947
4XsH9zBWPOCdXoH9ZDdS8r,funk,Superfly,Curtis Mayfield,0.748,0.708
1UAA5hS4Ltn4QDmFeh5UCH,funk,Funk In The Hole,Roy Ayers,0.947,0.98
2XKmD2Fy4rVWzL7CFDpd2s,funk,The Payback,James Brown,0.73,0.793
3z8kox8O9CTOPJOtgK6Xan,funk,Work to Do,Average White Band,0.856,0.917
26FOglnpqOEWUyspcbNYq6,funk,Got to Be Real - Single Version,Cheryl Lynn,0.886,0.599
3Ho35OJixLg20qshXRgfBs,funk,More Bounce to the Ounce,Zapp,0.839,0.762
3hPjqX0kd294vzmyKvJn6u,funk,I Couldn't Love You More,Incognito,0.619,0.688
6emEzY0U6EGCkbQJZvoAvn,funk,Got To Be Enough,Con Funk Shun,0.977,0.718
1EIl3D1fyxXRuzcUw3bxen,funk,Dream On Dreamer,The Brand New Heavies,0.96,0.835
